"age","income","balance","id","fee_1","rate_1","rewards_1","fee_2","rate_2","rewards_2","fee_3","rate_3","rewards_3","fee_4","rate_4","rewards_4","fee_5","rate_5","rewards_5","error1","error2","error3","error4","error5","utility1","utility2","utility3","utility4","utility5","choice"
32,42448.5887985754,1109.4835800443,913,0,0.25,0,100,0.15,0,100,0.15,0,25,0.1,1,0,0,0,0.290731538729359,0.439933320978599,-0.636227780247502,0.515584521446329,-0.864131005917232,17.1220320175184,18.2712337997677,17.1950726985416,22.2218850002354,-0.864131005917232,4
31,68400.2309439595,1255.83614240148,914,25,0.05,1,100,0.2,0,25,0.15,1,75,0.25,0,0,0,0,2.52428156098534,0.44120454046255,0.482465875318386,2.11387691242148,3.73495616197597,48.039477863351,39.5814008428282,43.497662177684,40.3790732147871,3.73495616197597,1
38,52890.1120245682,1299.67593624812,915,75,0.05,0,25,0.2,0,0,0.1,0,100,0.05,0,0,0,0,1.96807005797396,-0.693772370948514,-0.953438002377946,-0.537017044519594,2.22033535665028,28.5496652788569,22.8878228499344,25.503157218505,25.6695781763633,2.22033535665028,1
69,12313.1922936906,1063.31969912558,916,75,0.25,1,0,0.25,0,75,0.2,0,25,0.05,1,0,0,0,0.645921214102399,1.54932866654913,2.94091733751937,2.72530223131267,-0.187611709346036,-26.2628653362605,-25.7344578838138,-24.2178692128436,-18.4334843190503,-0.187611709346036,5
55,46209.681761595,782.470296482476,917,75,0.25,0,100,0.2,0,75,0.2,1,0,0.1,1,0,0,0,-0.348333166311311,1.88336774324099,2.6861201005527,-0.378710335176566,0.619099894893958,7.05489633104445,10.1615972405968,12.8393495979085,13.3995191621792,0.619099894893958,4
45,60002.8502140362,1522.07071486867,918,0,0.15,1,25,0.05,0,25,0.2,0,100,0.05,1,0,0,0,-0.971477489055308,0.171403653433754,0.345188016830461,-0.389651180039711,-0.380763995274159,28.2809451928755,30.0488263353646,26.4726106987613,29.8627715018911,-0.380763995274159,2
30,62268.3674209264,1014.3850505767,919,75,0.25,0,75,0.05,1,100,0.15,0,0,0.15,0,0,0,0,0.208419981093585,-0.511734656599876,-0.194371307201393,2.37674060614013,0.201368491142767,33.761532288881,39.5413776511876,35.4837410005861,39.5548529139276,0.201368491142767,4
42,9653.1885277703,757.324861756256,920,25,0.2,0,25,0.2,0,0,0.15,0,0,0.25,0,0,0,0,0.0582287741592503,-0.379229204743471,1.80812397679856,2.14988442971771,0.578318982414832,-15.111560977236,-15.5490189561387,-11.7366657745967,-13.8949053216775,0.578318982414832,5
37,53103.8931262559,670.163563564131,921,75,0.1,0,75,0.1,0,100,0.2,1,0,0.15,1,0,0,0,0.189243147592372,3.70596870535094,0.848175555640322,-0.53354206068976,-1.03194185704412,26.2025523049099,29.7192778626685,25.4864847129579,26.8547670966278,-1.03194185704412,2
48,50773.76375209,729.257923682939,922,75,0.1,0,75,0.15,0,75,0.05,0,100,0.25,1,0,0,0,-0.17630777823078,-0.53718041142039,0.311072372871313,1.86745639359696,1.47274070214693,18.3563914110457,16.7455187778561,20.0937715621478,17.7751555828734,1.47274070214693,3
48,44252.3579520261,1141.76974646975,923,75,0.2,1,100,0.25,0,25,0.25,1,75,0.25,1,0,0,0,-0.114611137041195,1.08913771691979,-0.288121783738562,1.49027596853811,-1.0997221368372,11.8748931221809,9.95364197614193,11.2013824754836,12.2297802277603,-1.0997221368372,4
53,52896.4678644359,1006.04186994312,924,0,0.05,0,25,0.1,1,100,0.1,1,0,0.05,0,0,0,0,0.422921004288425,1.25529433334105,1.28290275290276,0.0228426381729451,1.41933546535624,20.634918689059,21.3422920181116,20.2449004376733,20.2348403229435,1.41933546535624,2
45,86002.9636823004,1031.66564339205,925,0,0.2,0,25,0.25,1,100,0.25,1,100,0.25,1,0,0,0,0.378844051880575,0.987529426946747,1.3975526364374,-0.0929422004788573,-0.375627114209287,48.9813631818359,49.4650485569021,48.7500717663927,47.2595769294765,-0.375627114209287,2
40,23858.6877177139,1212.89141713081,926,0,0.2,0,25,0.15,0,0,0.1,0,0,0.15,1,0,0,0,0.942680766742527,0.324099833853054,0.799120751165714,-0.932708913494026,2.26012309452128,-0.777434673200687,-0.52101560609016,1.5790053112225,0.0971756465627601,2.26012309452128,5
51,48291.085387779,1205.46678351905,927,25,0.1,0,75,0.2,0,25,0.05,0,75,0.05,1,0,0,0,0.699876648471915,2.43683301021291,0.0998694267214474,2.27266685169226,0.198271221232678,16.372299228084,14.859255589825,17.0222920063336,19.9450894313044,0.198271221232678,4
57,31858.3248280542,859.774141205138,928,25,0.2,1,75,0.05,0,100,0.25,1,0,0.05,1,0,0,0,1.22976423040306,1.04634328351041,1.18368423952051,1.2005858525728,-0.600710520227453,-1.06565966575083,0.250919387356519,-3.48673965663339,3.0301619564189,-0.600710520227453,4
40,70673.8138535314,1197.74335534354,929,25,0.1,1,75,0.05,0,75,0.1,1,25,0.15,0,0,0,0,-0.795899997258674,5.03738540622298,0.977862220029594,0.586192046601288,0.411862941744124,40.901841778243,45.7351271817246,41.9256039955313,39.533933822103,0.411862941744124,2
67,19111.0806829825,1166.18899485138,930,100,0.2,1,25,0.15,0,75,0.15,0,0,0.05,0,0,0,0,1.31912839194549,-0.242391071252071,2.11558279109507,1.06995953040229,2.03037998543195,-17.9364530275194,-18.6229724907169,-17.0149986283698,-14.4356218890626,2.03037998543195,5
46,86624.335849454,926.702421653251,931,100,0.2,1,0,0.2,1,0,0.1,1,0,0.15,0,0,0,0,0.605648188996522,0.627759674911273,1.86601934704581,1.27625552427203,1.88472452355456,49.2363336610324,50.7584451469472,54.4967048190817,51.156940996308,1.88472452355456,3
55,84666.7651113556,1330.93027595687,932,0,0.25,0,0,0.05,1,100,0.2,1,0,0.15,1,0,0,0,-0.805358016810993,4.71006817205825,-1.06769363199042,1.17516328192425,-1.11525945815393,40.4113923278413,52.4268185167105,41.3990567126618,46.3919136265765,-1.11525945815393,2
66,57489.1017203543,937.455757395225,933,25,0.2,0,25,0.1,0,0,0.1,1,100,0.05,0,0,0,0,-0.511050389548519,1.54054041295303,2.13992475402475,-0.459453999088095,-0.397857396788551,12.9796860727526,17.5312768752542,20.0056612163259,15.6562824632131,-0.397857396788551,3
30,76789.5522690653,508.343863715696,934,0,0.2,1,75,0.2,1,75,0.25,0,25,0.2,0,0,0,0,-0.776639617031543,3.90603996909839,-0.72764286807961,-0.577682432942329,0.047316211472134,48.994479811674,52.5521593978039,45.1684765606259,47.3184369957632,0.047316211472134,2
34,42673.0182757955,1025.79914076597,935,25,0.05,0,100,0.1,0,75,0.05,1,75,0.1,0,0,0,0,-0.684142949825146,-1.46056240524068,2.85433365916959,-0.555602482445308,-0.0346398601640761,19.962922584601,16.8115031291855,24.2513991935958,18.0914630519809,-0.0346398601640761,3
42,19444.6838731814,967.625744978745,936,75,0.1,0,0,0.05,0,0,0.1,0,25,0.25,0,0,0,0,1.43033028878147,1.22516999631202,-0.373231582127229,2.8873956290374,0.566601347625912,-3.66668841901434,-1.49684871148379,-4.34525028992304,-5.20962307875841,0.566601347625912,5
40,39620.0033136541,906.378357112294,937,0,0.2,0,25,0.1,1,100,0.1,0,25,0.1,1,0,0,0,1.06298812264265,-1.1990943829275,0.176808072172752,3.30653202618054,-0.39147451792155,12.7399909392487,14.1029084336785,12.8538108887788,18.6085348427865,-0.39147451792155,4
54,82140.573257073,840.557321624504,938,0,0.25,1,25,0.05,1,0,0.05,1,100,0.1,0,0,0,0,-0.604404068806047,-1.09112412028558,-0.412207004249101,3.00276627794728,-1.35460672824856,40.465083199706,44.6033631482264,45.6572802642629,44.8222535464593,-1.35460672824856,3
50,8973.36328830374,1150.76194978901,939,0,0.25,0,0,0.05,1,100,0.05,0,75,0.05,0,0,0,0,1.48904696525224,-1.8871906401567,1.1636026084547,1.1567556149256,1.04563533518795,-19.1335942396896,-16.0098318450985,-15.9590385964871,-15.5908855900162,1.04563533518795,5
30,55923.9618218382,971.46788360053,940,25,0.15,0,0,0.15,1,75,0.05,1,100,0.25,0,0,0,0,0.0718555820376463,0.172273420720457,-0.415748738900334,-0.495323847438745,-0.247166127163439,31.4822231306001,33.4576409692829,34.2446188096621,27.2900437011237,-0.247166127163439,3
51,53937.8914061255,1367.49004197469,941,75,0.1,1,0,0.15,0,75,0.15,0,0,0.25,1,0,0,0,1.29796938164299,2.71938292490481,1.17790728957334,1.4801904667681,-0.793310368314065,22.5201770768496,22.3165906201114,19.65011498478,20.0773981619747,-0.793310368314065,1
20,34288.8027045792,1015.16796538015,942,25,0.1,0,100,0.15,1,100,0.25,0,0,0.25,0,0,0,0,0.869037439319326,1.62267073578282,-0.459403702081546,-0.77878854033869,-0.263186438074341,20.1395197382117,20.0181530346752,13.9360785968108,15.1166937585536,-0.263186438074341,1
48,63747.7648344974,1181.78163956851,943,25,0.15,1,75,0.05,1,0,0.15,0,100,0.2,1,0,0,0,-0.0761924076640163,1.2229373098776,-0.777828447880965,-0.249715520816646,-0.104715098558779,30.4844077016588,33.5335374192004,28.6577716614419,27.9358845885062,-0.104715098558779,2
20,40591.4514531987,660.23908266577,944,100,0.15,0,100,0.25,0,100,0.1,1,100,0.2,0,0,0,0,1.88815428460497,2.97777694105821,4.87131376859231,-0.867120637209602,0.343822239977048,24.1408880198239,22.7305106762771,29.8740475038112,20.1356130980093,0.343822239977048,3
42,66135.2050606612,1740.3007098662,945,25,0.25,1,75,0.1,0,75,0.1,1,0,0.1,1,0,0,0,-0.7578147715839,0.682728785473182,-0.61834786346731,-0.112867586878372,1.82667625396514,32.3321095299781,35.2726530870352,35.4715764380947,37.1020567146837,1.82667625396514,4
22,75876.7400383521,874.009051654632,946,100,0.15,1,0,0.1,1,100,0.05,0,100,0.05,1,0,0,0,0.469750130042589,-0.139647461178356,2.72572380855916,0.989309814032405,-0.631373515085797,53.2149791626419,55.3555815714209,56.4709528411585,56.2345388466317,-0.631373515085797,3
52,34382.7924965929,1161.1273482886,947,25,0.2,1,25,0.2,0,0,0.2,0,75,0.1,0,0,0,0,-0.202001948959821,0.270720759426912,-0.626552711737703,1.20855962413249,1.09783687620311,2.14837167314416,1.12109438153089,0.598820910366274,3.80893324623647,1.09783687620311,4
20,56903.4532043655,875.342940484767,948,75,0.2,0,100,0.25,0,0,0.15,0,75,0.2,0,0,0,0,2.36926427498093,-0.6430442626514,0.920594376591896,0.327539568655023,-0.0571824483328758,37.6121994986916,32.9748909610593,38.5385296003026,35.5704747923657,-0.0571824483328758,3
52,54097.0651873754,1193.82667998607,949,100,0.1,1,25,0.05,1,25,0.1,1,75,0.25,0,0,0,0,-0.48509956897113,1.58882627547042,1.93625005612613,2.76751743852315,1.28305376962361,19.9974058402979,24.4463316847395,23.5437554653952,18.3750228477922,1.28305376962361,2
47,69649.7926577819,1051.21349046655,950,25,0.25,0,100,0.15,1,25,0.1,0,0,0.1,0,0,0,0,0.219409203545984,2.85718112532265,-1.38665482100465,1.08279586793492,1.04971098371198,32.2967329626606,37.8095048844373,34.44066893811,37.2851196270495,1.04971098371198,2
46,51142.8095420015,1250.14215837685,951,0,0.25,0,75,0.1,0,75,0.25,0,25,0.05,1,0,0,0,-0.709083191069065,0.10482598074301,-1.2355342658037,-0.562791618099023,2.18582927324339,16.5123049196322,19.9512140914443,14.8608538448976,22.7835964926022,2.18582927324339,4
25,66931.3858072581,1164.81937023414,952,75,0.2,0,0,0.05,1,100,0.25,1,25,0.05,0,0,0,0,1.52996167505775,2.08136259941262,-0.153450651552387,1.15823730486985,-0.0455206101145411,42.7966396112271,49.723040535582,40.988227284617,46.9249152410392,-0.0455206101145411,2
63,84265.3397756605,1217.01164095792,953,75,0.05,1,0,0.2,0,0,0.2,1,100,0.1,1,0,0,0,0.728009760814133,-0.71029582223324,2.33199871691574,0.713353643129189,-0.339726859163694,42.9785485701255,37.4152429870782,41.9575375262271,41.3388924524406,-0.339726859163694,1
53,54649.916166392,1107.25909917434,954,75,0.25,1,25,0.15,1,0,0.25,0,100,0.05,0,0,0,0,-1.63113410544398,-0.112733022005982,-1.84534063497662,-0.682508381649411,1.33335614861683,15.4462946359892,20.2146957194272,14.8570881064566,19.5199203597838,1.33335614861683,2
36,63181.0503551015,1096.61965092255,955,0,0.15,1,100,0.2,0,75,0.25,1,75,0.15,0,0,0,0,-0.60500837864722,-1.25006894400844,0.865125307636405,-1.09372208337939,0.474899238684942,35.848884423189,30.9538238578278,33.6940181094727,32.7351707184569,0.474899238684942,1
41,67630.3912795776,1187.14336720499,956,100,0.05,0,100,0.25,1,100,0.05,0,25,0.15,0,0,0,0,1.38885864328508,2.56219133094593,0.312372148438667,2.42811747060548,0.253812856343305,38.6246912309261,36.2980239185869,37.5482047360796,38.2889500582465,0.253812856343305,1
31,43515.1568628505,528.940191888507,957,25,0.05,0,25,0.2,1,75,0.15,0,100,0.15,1,0,0,0,0.132190513805053,-0.594180951212693,0.499563550267088,2.02101249179142,1.70316176975838,22.995073847228,20.0187023822103,20.11244688369,22.7588958252144,1.70316176975838,1
19,46073.1290667457,969.29997827801,958,100,0.1,0,100,0.25,1,0,0.1,1,75,0.25,0,0,0,0,2.28278021722987,1.54914679302805,1.18931684892326,0.657233230008418,1.83676435143096,30.9449399239637,27.9613064997619,32.8514765556571,25.9443929367422,1.83676435143096,3
55,37984.4401188132,700.824508283469,959,100,0.15,1,25,0.15,0,0,0.1,0,100,0.05,1,0,0,0,-0.486647818620588,-1.14955115556192,0.279215923212707,1.11793368381184,1.04134652494707,3.55012628237063,2.5122229454293,5.56599002420392,7.65470778480306,1.04134652494707,4
24,20807.1817778315,1431.53444845164,960,100,0.25,0,75,0.15,1,75,0.05,1,25,0.2,1,0,0,0,0.660336488037282,-0.298616160066038,-0.293527680697359,-0.564511737096816,-0.612464286685664,1.59644099919403,5.01248835109071,7.51757683045939,4.24659277405993,-0.612464286685664,3
30,43218.8583377599,720.094854315049,961,25,0.25,0,75,0.05,0,75,0.05,1,25,0.1,1,0,0,0,-0.417588358569321,2.16253849198177,0.468129792461735,-0.581925513431685,1.35923711621763,17.6934412285266,24.5235680790777,24.3291593795577,22.7791040736643,1.35923711621763,2
23,34591.6947076115,1122.43407464101,962,100,0.2,0,0,0.1,0,25,0.25,0,25,0.25,1,0,0,0,-0.893373306767498,0.260345579228009,1.36930101009752,-0.430904398012093,1.40161908503621,13.5095671947023,18.6632860806978,15.6472415115673,15.3470361034577,1.40161908503621,2
64,55241.7654056268,380.788556806152,963,25,0.2,1,0,0.05,1,25,0.25,0,0,0.2,0,0,0,0,-0.768469529036996,0.282117140374548,0.985407766246866,-1.42715932215488,0.45172656448324,13.3120310657458,18.4876177351574,12.3159083610297,11.5283412726279,0.45172656448324,2
23,44724.1918935984,992.630950343211,964,0,0.15,0,75,0.1,0,75,0.2,0,0,0.2,1,0,0,0,-0.387380988506029,2.09943542221,0.501597642840747,3.076877835031,0.413218934706495,25.3781821210526,27.9899985317686,23.8921607523994,29.0924409445896,0.413218934706495,4
46,36943.1384411312,784.780097986736,965,100,0.05,0,0,0.25,1,25,0.15,1,75,0.25,0,0,0,0,-1.00537843309275,0.640930846506931,-0.556396777879616,-0.164164624450087,2.85512703623107,7.6462892418688,7.29259852146848,8.22027089708194,3.86250305051146,2.85512703623107,3
60,73078.3357537259,1131.40293986049,966,0,0.25,0,75,0.25,1,25,0.15,1,100,0.1,1,0,0,0,3.46563960123208,1.06461291989096,3.54251251675452,0.2378928133422,2.81187831272023,32.3322249918991,30.306198310558,36.0340979074215,32.8544782040092,2.81187831272023,3
26,36285.062924266,536.299870721406,967,75,0.25,0,75,0.2,0,0,0.2,0,0,0.2,1,0,0,0,-0.574778931595765,0.809404006060614,1.22019375613024,-1.06113774740377,1.49109388085615,12.8925245540303,15.5267074916867,17.0624972417563,16.2811657382223,1.49109388085615,3
46,69134.7456450688,911.79859804004,968,0,0.15,1,75,0.25,1,25,0.05,1,100,0.05,0,0,0,0,0.267143741419752,-0.482920049798314,1.34125479710859,3.9521576107625,0.248877811389203,36.7816775397283,32.4066137485102,39.9807885954171,39.966691409071,0.248877811389203,3
47,58539.3781418582,911.919960214204,969,100,0.2,1,25,0.05,1,100,0.15,0,25,0.15,1,0,0,0,0.831602098727093,2.25639902882678,0.538918153496355,4.48040414370679,1.70283830318964,25.0900735193066,31.3898704494062,24.5473895740758,31.1138755642863,1.70283830318964,2
23,57678.3137899811,544.947182338004,970,25,0.1,0,75,0.05,1,75,0.15,1,25,0.15,1,0,0,0,-0.58496092651744,2.67246460881964,0.756843492150894,0.379518330457739,0.0477845847852205,37.0666057949665,42.3240313303036,37.9084102136348,38.2810850519417,0.0477845847852205,2
34,43659.2392037292,734.06308834596,971,25,0.15,1,75,0.25,0,25,0.05,1,25,0.15,0,0,0,0,0.300384556339303,1.95418554513607,0.360800642225207,0.223245888231988,2.48033394850764,20.7857378795091,17.6895388683059,23.346153965395,19.2085992114018,2.48033394850764,3
47,57346.7324981892,930.267491406912,972,75,0.1,0,100,0.1,1,100,0.05,0,25,0.1,1,0,0,0,-1.77253754419073,-1.27037340386224,1.03990875949388,3.90268965144339,0.629852274817122,22.8471850792701,24.4743492195986,26.5346313829547,30.7724122749042,0.629852274817122,4
37,39053.091480018,1836.34098933758,973,100,0.15,0,100,0.1,0,75,0.25,0,75,0.1,0,0,0,0,-0.0330374964481397,1.26827824879637,1.61216221718479,0.722851963685121,3.10603449207634,12.4120902615672,14.9634060068117,11.9322899752001,14.7929797217004,3.10603449207634,2
57,55339.0723519649,1513.64068535665,974,75,0.1,0,25,0.05,0,0,0.25,0,100,0.1,0,0,0,0,0.35245896778695,0.136570410164223,1.4952617982677,-1.42920443946731,-1.1172652109344,18.2656704669571,20.0497819093344,16.7834732974379,16.1090070597028,-1.1172652109344,2
22,79752.609681851,1344.43932225965,975,100,0.2,0,25,0.1,1,25,0.05,0,100,0.15,1,0,0,0,0.0943550573294053,1.18643102415034,-1.23977071313505,1.27225304633446,1.36807962473693,53.3840732869028,59.6011492537237,56.9249475164383,57.3119712759078,1.36807962473693,2
70,48389.2840250913,1774.10317329147,976,75,0.25,0,100,0.05,0,75,0.15,1,100,0.1,1,0,0,0,-0.666431111243031,1.46239650469461,1.05929176596321,1.3720193612794,1.60484295355733,1.08946031008457,7.84328792602221,6.81518318729082,8.002910782607,1.60484295355733,4
48,3489.7650287174,906.194420904886,977,0,0.15,0,25,0.1,1,100,0.15,0,25,0.05,1,0,0,0,0.488574012197266,0.673271298734107,0.85385059798979,1.89362822128045,-0.628114835470944,-21.2951257133929,-18.7354284268561,-22.4298491276004,-16.2650715043098,-0.628114835470944,5
43,50752.4458046424,1191.96490850606,978,0,0.15,0,75,0.25,0,100,0.2,1,25,0.2,0,0,0,0,3.99038063446589,1.46972838270364,-0.24479695046731,-0.428092430105463,-0.30172519996846,24.8799595684119,18.7343073166497,19.3947819834787,18.8364865038406,-0.30172519996846,1
34,51776.797077638,575.457332510137,979,25,0.25,0,25,0.2,1,0,0.15,1,75,0.2,1,0,0,0,-0.927101821519003,3.93051924991769,1.18895427972595,-0.84985780631429,1.49129143522015,22.4581756944733,30.06579676591,28.9492317957182,24.535419709678,1.49129143522015,2
44,41189.2704945465,832.290809885097,980,0,0.1,0,100,0.05,1,0,0.15,0,0,0.2,0,0,0,0,0.478541276513827,-1.00425360854746,4.2242835899457,0.555847976676574,2.35790715643292,13.9894211968784,13.7566263118171,16.4851635103102,11.5667278970411,2.35790715643292,3
24,50738.5906630767,1062.15873884567,981,25,0.15,0,25,0.2,0,100,0.2,1,75,0.05,0,0,0,0,1.32405180629325,-1.27640921431357,0.0988981500490979,0.368718776561143,3.10256094980868,31.3268538699084,27.4763928493016,29.2267002136643,32.1215208401763,3.10256094980868,4
28,35764.1724260678,480.63772478315,982,100,0.15,1,75,0.05,0,0,0.15,1,25,0.2,0,0,0,0,0.301761938820095,-0.0836892459670164,0.721685535199957,2.33748997980473,-0.0879689235562533,15.9513085009777,16.9408573161906,17.8712320973576,16.3620365419623,-0.0879689235562533,3
46,41812.2537078235,1335.30705999235,983,75,0.15,1,75,0.15,1,100,0.1,1,0,0.15,1,0,0,0,1.2104027510609,-0.815413534124349,0.73348233718693,0.0667856915234841,0.708151779810869,13.3758184027109,11.3500021175257,13.7738979888369,13.3572013431735,0.708151779810869,3
49,47934.5213239192,568.502948532938,984,0,0.25,0,0,0.2,1,100,0.15,1,100,0.1,0,0,0,0,-0.460031558286923,0.00652295895205238,-0.564971179050113,-1.03701053586215,1.27463886230773,12.5343115670444,15.7508660842834,14.9293719462812,14.2073325894692,1.27463886230773,2
41,36998.3088616783,565.573887322258,985,75,0.05,0,25,0.1,0,0,0.2,1,0,0.2,0,0,0,0,-0.876678088839467,-0.23638027987253,3.36931626177088,0.410091293924207,0.862266777649614,10.6968844435871,10.837182252554,13.8178787941974,9.35865382635073,0.862266777649614,3
37,61246.2827381323,810.045177373329,986,75,0.25,0,0,0.05,0,25,0.1,1,25,0.25,0,0,0,0,-0.81618071602012,1.23563811601469,1.79717647860317,1.15594412732808,0.81083128205676,28.3681596113923,36.5449784434271,36.9815168060156,31.0902844547405,0.81083128205676,3
18,29500.4596579608,1233.57598832416,987,75,0.1,1,25,0.15,0,75,0.2,0,0,0.25,1,0,0,0,1.43211514249794,-1.02599711262774,-0.0773228206331456,0.338409001634462,-0.675400047126957,18.3825058517646,13.9243935966389,12.8730678886335,14.6637997109011,-0.675400047126957,1
